Optical Flow_2,0.166733,
Image Compression_1024,0.506444,
Digit Recognition_1,4.50569,
Lenet_512,3.05033,
Image Compression_512,1.78044,
Image Scaling_2,4.23916,
Lenet_256,2.76447,
Optical Flow_2,1.41534,
3D Rendering_4,0.0217153,
3D Rendering_2,0.0233868,
Image Compression_512,0.267042,
3D Rendering_4,0.0216317,
Image Scaling_2,4.06338,
Optical Flow_2,2.6962,
Image Compression_1024,1.58136,
Digit Recognition_1,4.56216,
Digit Recognition_1,4.56193,
Image Scaling_1,5.01125,
3D Rendering_4,0.0269271,
Image Compression_128,0.0945067,
Optical Flow_1,0.111027,
Image Compression_1024,0.511477,
Lenet_256,0.193251,
3D Rendering_1,0.0190832,
Image Compression_512,0.267154,
Image Scaling_2,4.0637,
Image Compression_256,2.67866,
Optical Flow_2,1.30665,
Lenet_1024,0.749639,
3D Rendering_1,0.0197847,
Digit Recognition_1,4.53594,
Digit Recognition_1,4.53594,
Image Scaling_2,6.91669,
3D Rendering_2,3.9479,
Image Compression_512,5.64712,
3D Rendering_4,0.0219269,
Digit Recognition_1,7.03797,
Digit Recognition_1,5.73559,
3D Rendering_1,0.0201106,
3D Rendering_2,0.0235511,
Image Compression_128,0.0958519,
Lenet_1024,0.752663,
Digit Recognition_1,4.50525,
3D Rendering_2,1.53727,
Image Compression_256,3.12026,
Optical Flow_1,0.212952,
3D Rendering_1,0.0193239,
Optical Flow_1,0.126366,
Optical Flow_2,0.168833,
Image Scaling_1,2.0353,
Image Compression_512,0.765729,
Digit Recognition_1,4.50937,
Lenet_512,3.05362,
Optical Flow_2,1.69041,
Optical Flow_1,0.258225,
Lenet_32,0.0461881,
Optical Flow_1,0.1113,
Image Scaling_2,4.10617,
