Digit Recognition,12,53.9867,
Digit Recognition,16,71.9788,
Image Scaling,1,2.99244,
Image Scaling,2,4.92498,
Image Scaling,4,8.79048,
Image Scaling,8,16.5214,
Image Scaling,12,24.3693,
Image Scaling,16,32.4901,
Image Scaling,32,64.9745,
Image Scaling,64,129.942,
Optical Flow,1,0.62412,
Optical Flow,2,0.869575,
Optical Flow,4,1.33529,
3D Rendering,1,0.0440355,
3D Rendering,2,0.0598619,
3D Rendering,4,0.0920977,
3D Rendering,8,0.153522,
Image Compression,1,0.0444685,
Optical Flow,1,0.780858,
Optical Flow,2,0.909471,
Optical Flow,4,1.33719,
3D Rendering,1,0.0924845,
3D Rendering,2,0.081259,
3D Rendering,4,0.09084,
3D Rendering,8,0.154879,
Image Compression,1,0.208732,
Image Compression,2,0.133726,
Image Compression,4,0.142132,
Image Compression,8,0.110922,
Image Compression,12,0.0935164,
Image Compression,16,0.121162,
Image Compression,32,0.186595,
Image Compression,64,0.373322,
Image Compression,128,0.683657,
Image Compression,256,1.34703,
Image Compression,512,2.66786,
Image Compression,1024,5.3138,
Lenet,1,0.2043,
Lenet,2,0.132768,
Lenet,4,0.132349,
Lenet,8,0.0996678,
Lenet,12,0.075777,
Lenet,16,0.0535707,
Lenet,32,0.0680205,
Lenet,64,0.096741,
Lenet,128,0.151413,
Lenet,256,0.265385,
Lenet,512,0.490396,
Lenet,1024,0.978067,
Digit Recognition,1,4.53076,
Digit Recognition,2,9.00573,
Digit Recognition,4,18.0013,
Digit Recognition,8,35.9936,
Digit Recognition,12,53.985,
Digit Recognition,16,71.9767,
Image Scaling,1,3.03098,
Image Scaling,2,4.94462,
Image Scaling,4,8.79034,
Image Scaling,8,16.5209,
Image Scaling,12,24.3691,
Image Scaling,16,32.4899,
Image Scaling,32,64.9745,
Image Scaling,64,129.943,
Optical Flow,1,0.624608,
Optical Flow,2,0.869438,
Optical Flow,4,1.33818,
3D Rendering,1,0.0441122,
3D Rendering,2,0.0605683,
3D Rendering,4,0.0909187,
3D Rendering,8,0.153614,
Image Compression,1,0.041927,
Image Compression,2,0.0445838,
Image Compression,4,0.0456743,
Image Compression,8,0.0618182,
Image Compression,12,0.0824001,
Image Compression,16,0.103988,
Image Compression,32,0.186001,
Image Compression,64,0.351393,
Image Compression,128,0.683519,
Image Compression,256,1.34479,
Image Compression,512,2.66783,
Image Compression,1024,5.31401,
Lenet,1,0.0413451,
Lenet,2,0.042352,
Lenet,4,0.044824,
Lenet,8,0.0491264,
Lenet,12,0.0756594,
Lenet,16,0.0749418,
Lenet,32,0.0944971,
Lenet,64,0.13248,
Lenet,128,0.151564,
Lenet,256,0.279457,
Lenet,512,0.492776,
Lenet,1024,0.932524,
Digit Recognition,1,4.50754,
Digit Recognition,2,9.00548,
Digit Recognition,4,18.0017,
Digit Recognition,8,35.9936,
Digit Recognition,12,53.9861,
Digit Recognition,16,71.9777,
Image Scaling,1,2.99236,
Image Scaling,2,4.92472,
Image Scaling,4,8.7903,
Image Scaling,8,16.5212,
Image Scaling,12,24.3692,
Image Scaling,16,32.4903,
Image Scaling,32,64.9747,
Image Scaling,64,129.945,
Optical Flow,1,0.624816,
Optical Flow,2,0.869877,
Optical Flow,4,1.33683,
3D Rendering,1,0.0447572,
3D Rendering,2,0.0605331,
3D Rendering,4,0.0907937,
3D Rendering,8,0.153708,
Image Compression,1,0.0472831,
Image Compression,2,0.0433543,
Image Compression,4,0.0460616,
Image Compression,8,0.0623098,
Image Compression,12,0.0837845,
Image Compression,16,0.103632,
Image Compression,32,0.187067,
Image Compression,64,0.351853,
Image Compression,128,0.698637,
Image Compression,256,1.34527,
Image Compression,512,2.6679,
Image Compression,1024,5.31445,
Lenet,1,0.0419894,
Lenet,2,0.0453759,
Lenet,4,0.0563836,
Lenet,8,0.0474763,
Lenet,12,0.050947,
Lenet,16,0.0532235,
Lenet,32,0.0678948,
Lenet,64,0.132076,
Lenet,128,0.152153,
Lenet,256,0.29858,
Lenet,512,0.498569,
Lenet,1024,0.967327,
Digit Recognition,1,4.50796,
Digit Recognition,2,9.00553,
Digit Recognition,4,18.002,
Digit Recognition,8,35.9942,
Digit Recognition,12,53.9868,
Digit Recognition,16,71.9784,
Image Scaling,1,2.99262,
Image Scaling,2,4.92442,
