3D Rendering_4,3.03011,
Image Compression_1024,2.03689,
Image Scaling_1,2.57173,
Digit Recognition_1,5.57534,
Optical Flow_2,4.24039,
Lenet_512,3.11883,
Optical Flow_1,1.74259,
Lenet_1024,0.992125,
Image Scaling_2,4.06375,
Digit Recognition_1,7.06773,
Image Scaling_1,7.60255,
Optical Flow_2,0.184897,
Image Scaling_2,4.06351,
Digit Recognition_1,7.0676,
Image Compression_512,5.83346,
Image Compression_256,4.48457,
Lenet_1024,3.73424,
Digit Recognition_1,6.73779,
Image Scaling_2,9.2979,
Optical Flow_2,7.96097,
Lenet_256,6.65355,
Image Compression_1024,5.66074,
Digit Recognition_1,8.66449,
Digit Recognition_1,11.6682,
3D Rendering_4,10.19,
Optical Flow_1,8.81419,
Image Scaling_1,9.34936,
Image Compression_1024,8.34438,
Optical Flow_1,6.95384,
Image Scaling_1,7.48884,
Digit Recognition_1,10.4929,
Image Compression_512,0.277438,
Lenet_128,0.100572,
Image Compression_1024,0.507501,
Optical Flow_1,0.126645,
Image Scaling_2,4.06452,
Digit Recognition_1,7.06857,
Image Scaling_2,9.63174,
Image Scaling_2,12.1953,
Digit Recognition_1,15.1992,
Image Compression_128,13.7929,
Lenet_512,12.671,
Image Scaling_2,15.2342,
Digit Recognition_1,18.2378,
Lenet_1024,17.4873,
Optical Flow_1,16.1102,
3D Rendering_4,14.6366,
Image Compression_32,13.1984,
Optical Flow_1,11.8262,
Image Compression_512,10.593,
Optical Flow_1,9.2015,
3D Rendering_4,0.0211366,
Optical Flow_2,0.162554,
Optical Flow_2,0.163624,
Image Compression_1024,0.494663,
Digit Recognition_1,4.50357,
Lenet_512,3.38182,
Image Compression_512,2.14811,
Image Scaling_2,4.71158,
Lenet_256,3.40442,
Optical Flow_2,2.06767,
3D Rendering_4,0.588364,
3D Rendering_2,0.0195197,
Image Compression_512,0.266296,
3D Rendering_4,0.0208949,
Image Scaling_2,4.06311,
Optical Flow_2,2.72634,
Image Compression_1024,1.72234,
Digit Recognition_1,4.72632,
Digit Recognition_1,7.73018,
Image Scaling_1,8.26535,
3D Rendering_4,0.0216225,
Image Compression_128,0.0937434,
Optical Flow_1,0.124466,
Image Compression_1024,0.498619,
Lenet_256,0.192457,
3D Rendering_1,0.0189245,
Image Compression_512,0.275867,
Image Scaling_2,4.06342,
Image Compression_256,2.71454,
Optical Flow_2,1.38293,
Lenet_1024,0.749524,
Digit Recognition_1,4.52673,
3D Rendering_1,3.0463,
Digit Recognition_1,6.05192,
Image Scaling_2,8.61498,
Image Compression_512,7.38783,
3D Rendering_2,5.90748,
Digit Recognition_1,8.91104,
Digit Recognition_1,11.9148,
3D Rendering_4,10.4358,
3D Rendering_1,0.437822,
3D Rendering_2,0.0977511,
Image Compression_128,0.763789,
Lenet_1024,1.13485,
Digit Recognition_1,4.67124,
Image Compression_256,3.32959,
3D Rendering_2,1.85069,
Optical Flow_1,2.63695,
3D Rendering_1,0.28914,
Optical Flow_1,0.278899,
Optical Flow_2,0.205283,
Image Scaling_1,2.20572,
Image Compression_512,0.978058,
Digit Recognition_1,4.50381,
Lenet_512,3.3819,
Optical Flow_2,2.07585,
Optical Flow_1,0.702586,
Lenet_32,0.0614086,
Optical Flow_1,0.138654,
Image Scaling_2,4.06305,
